測站,日期,小時,PM2.5_Value,PM25_Lag_1h,PM25_Lag_2h,PM25_Lag_24h
信義站,2018/11/30,14,15,13,8,14
信義站,2018/11/30,15,16,15,13,15
信義站,2018/11/30,16,16,16,15,15
信義站,2018/11/30,17,14,16,16,19
信義站,2018/11/30,18,17,14,16,21
信義站,2018/11/30,19,17,17,14,26
信義站,2018/11/30,20,15,17,17,17
信義站,2018/11/30,21,17,15,17,30
信義站,2018/11/30,22,18,17,15,27
信義站,2018/11/30,23,16,18,17,30
信義站,2018/12/1,0,12,16,18,25
信義站,2018/12/1,1,17,12,16,24
信義站,2018/12/1,2,13,17,12,22
信義站,2018/12/1,3,17,13,17,20
信義站,2018/12/1,4,10,17,13,23
信義站,2018/12/1,5,18,10,17,22
信義站,2018/12/1,6,16,18,10,20
信義站,2018/12/1,7,16,16,18,20
信義站,2018/12/1,8,13,16,16,16
信義站,2018/12/1,9,17,13,16,16
信義站,2018/12/1,10,17,17,13,9
信義站,2018/12/1,11,14,17,17,10
信義站,2018/12/1,12,8,14,17,8
信義站,2018/12/1,13,25,8,14,13
信義站,2018/12/1,14,19,25,8,15
信義站,2018/12/1,15,14,19,25,16
信義站,2018/12/1,16,13,14,19,16
信義站,2018/12/1,17,11,13,14,14
信義站,2018/12/1,18,16,11,13,17
信義站,2018/12/1,19,12,16,11,17
信義站,2018/12/1,20,14,12,16,15
信義站,2018/12/1,21,15,14,12,17
信義站,2018/12/1,22,13,15,14,18
信義站,2018/12/1,23,14,13,15,16
信義站,2018/12/2,0,10,14,13,12
信義站,2018/12/2,1,9,10,14,17
信義站,2018/12/2,2,11,9,10,13
信義站,2018/12/2,3,9,11,9,17
信義站,2018/12/2,4,7,9,11,10
信義站,2018/12/2,5,10,7,9,18
信義站,2018/12/2,6,7,10,7,16
信義站,2018/12/2,7,4,7,10,16
信義站,2018/12/2,8,4,4,7,13
信義站,2018/12/2,9,4,4,4,17
信義站,2018/12/2,10,3,4,4,17
信義站,2018/12/2,11,4,3,4,14
信義站,2018/12/2,12,4,4,3,8
信義站,2018/12/2,13,3,4,4,25
信義站,2018/12/2,14,5,3,4,19
信義站,2018/12/2,15,5,5,3,14
信義站,2018/12/2,16,6,5,5,13
信義站,2018/12/2,17,11,6,5,11
信義站,2018/12/2,18,9,11,6,16
信義站,2018/12/2,19,14,9,11,12
信義站,2018/12/2,20,10,14,9,14
信義站,2018/12/2,21,20,10,14,15
信義站,2018/12/2,22,15,20,10,13
信義站,2018/12/2,23,14,15,20,14
信義站,2018/12/3,0,12,14,15,10
信義站,2018/12/3,1,17,12,14,9
信義站,2018/12/3,2,18,17,12,11
信義站,2018/12/3,3,21,18,17,9
信義站,2018/12/3,4,9,21,18,7
信義站,2018/12/3,5,12,9,21,10
信義站,2018/12/3,6,17,12,9,7
信義站,2018/12/3,7,13,17,12,4
信義站,2018/12/3,8,14,13,17,4
信義站,2018/12/3,9,17,14,13,4
信義站,2018/12/3,10,25,17,14,3
信義站,2018/12/3,11,22,25,17,4
信義站,2018/12/3,12,17,22,25,4
信義站,2018/12/3,13,20,17,22,3
信義站,2018/12/3,14,17,20,17,5
信義站,2018/12/3,15,28,17,20,5
信義站,2018/12/3,16,34,28,17,6
信義站,2018/12/3,17,34,34,28,11
信義站,2018/12/3,18,41,34,34,9
信義站,2018/12/3,19,43,41,34,14
信義站,2018/12/3,20,39,43,41,10
信義站,2018/12/3,21,33,39,43,20
信義站,2018/12/3,22,17,33,39,15
信義站,2018/12/3,23,13,17,33,14
信義站,2018/12/4,0,11,13,17,12
信義站,2018/12/4,1,12,11,13,17
信義站,2018/12/4,2,8,12,11,18
信義站,2018/12/4,3,6,8,12,21
信義站,2018/12/4,4,4,6,8,9
信義站,2018/12/4,5,5,4,6,12
信義站,2018/12/4,6,8,5,4,17
信義站,2018/12/4,7,7,8,5,13
信義站,2018/12/4,8,8,7,8,14
信義站,2018/12/4,9,10,8,7,17
信義站,2018/12/4,10,17,10,8,25
信義站,2018/12/4,11,10,17,10,22
信義站,2018/12/4,12,13,10,17,17
信義站,2018/12/4,13,19,13,10,20
信義站,2018/12/4,14,23,19,13,17
信義站,2018/12/4,15,17,23,19,28
信義站,2018/12/4,16,22,17,23,34
信義站,2018/12/4,17,23,22,17,34
信義站,2018/12/4,18,24,23,22,41
信義站,2018/12/4,19,24,24,23,43
信義站,2018/12/4,20,31,24,24,39
信義站,2018/12/4,21,37,31,24,33
信義站,2018/12/4,22,31,37,31,17
信義站,2018/12/4,23,31,31,37,13
信義站,2018/12/5,0,14,31,31,11
信義站,2018/12/5,1,11,14,31,12
信義站,2018/12/5,2,15,11,14,8
信義站,2018/12/5,3,13,15,11,6
信義站,2018/12/5,4,14,13,15,4
信義站,2018/12/5,5,15,14,13,5
信義站,2018/12/5,6,15,15,14,8
信義站,2018/12/5,7,9,15,15,7
信義站,2018/12/5,8,9,9,15,8
信義站,2018/12/5,9,11,9,9,10
信義站,2018/12/5,10,18,11,9,17
信義站,2018/12/5,11,19,18,11,10
信義站,2018/12/5,12,17,19,18,13
信義站,2018/12/5,13,13,17,19,19
信義站,2018/12/5,14,22,13,17,23
信義站,2018/12/5,15,12,22,13,17
信義站,2018/12/5,16,19,12,22,22
信義站,2018/12/5,17,21,19,12,23
信義站,2018/12/5,18,14,21,19,24
信義站,2018/12/5,19,12,14,21,24
信義站,2018/12/5,20,10,12,14,31
信義站,2018/12/5,21,15,10,12,37
信義站,2018/12/5,22,12,15,10,31
信義站,2018/12/5,23,16,12,15,31
信義站,2018/12/6,0,1,16,12,14
信義站,2018/12/6,1,10,1,16,11
信義站,2018/12/6,2,8,10,1,15
信義站,2018/12/6,3,7,8,10,13
信義站,2018/12/6,4,6,7,8,14
信義站,2018/12/6,5,9,6,7,15
信義站,2018/12/6,6,10,9,6,15
信義站,2018/12/6,7,10,10,9,9
信義站,2018/12/6,8,7,10,10,9
信義站,2018/12/6,9,5,7,10,11
信義站,2018/12/6,10,18,5,7,18
信義站,2018/12/6,11,11,18,5,19
信義站,2018/12/6,12,23,11,18,17
信義站,2018/12/6,13,26,23,11,13
信義站,2018/12/6,14,22,26,23,22
信義站,2018/12/6,15,18,22,26,12
信義站,2018/12/6,16,18,18,22,19
信義站,2018/12/6,17,12,18,18,21
信義站,2018/12/6,18,9,12,18,14
信義站,2018/12/6,19,10,9,12,12
信義站,2018/12/6,20,7,10,9,10
信義站,2018/12/6,21,9,7,10,15
信義站,2018/12/6,22,9,9,7,12
信義站,2018/12/6,23,4,9,9,16
信義站,2018/12/7,0,1,4,9,1
信義站,2018/12/7,1,2,1,4,10
信義站,2018/12/7,2,1,2,1,8
信義站,2018/12/7,3,2,1,2,7
信義站,2018/12/7,4,2,2,1,6
信義站,2018/12/7,5,0,2,2,9
信義站,2018/12/7,6,3,0,2,10
信義站,2018/12/7,7,4,3,0,10
信義站,2018/12/7,8,3,4,3,7
信義站,2018/12/7,9,3,3,4,5
信義站,2018/12/7,10,2,3,3,18
信義站,2018/12/7,11,4,2,3,11
信義站,2018/12/7,12,3,4,2,23
信義站,2018/12/7,13,4,3,4,26
信義站,2018/12/7,14,6,4,3,22
信義站,2018/12/7,15,5,6,4,18
信義站,2018/12/7,16,7,5,6,18
信義站,2018/12/7,17,6,7,5,12
信義站,2018/12/7,18,7,6,7,9
信義站,2018/12/7,19,6,7,6,10
信義站,2018/12/7,20,5,6,7,7
信義站,2018/12/7,21,8,5,6,9
信義站,2018/12/7,22,4,8,5,9
信義站,2018/12/7,23,1,4,8,4
信義站,2018/12/8,0,0,1,4,1
信義站,2018/12/8,1,0,0,1,2
信義站,2018/12/8,2,2,0,0,1
信義站,2018/12/8,3,0,2,0,2
信義站,2018/12/8,4,2,0,2,2
信義站,2018/12/8,5,2,2,0,0
信義站,2018/12/8,6,3,2,2,3
信義站,2018/12/8,7,2,3,2,4
信義站,2018/12/8,8,1,2,3,3
信義站,2018/12/8,9,1,1,2,3
信義站,2018/12/8,10,1,1,1,2
信義站,2018/12/8,11,0,1,1,4
信義站,2018/12/8,12,0,0,1,3
信義站,2018/12/8,13,1,0,0,4
信義站,2018/12/8,14,0,1,0,6
信義站,2018/12/8,15,1,0,1,5
信義站,2018/12/8,16,2,1,0,7
信義站,2018/12/8,17,0,2,1,6
信義站,2018/12/8,18,0,0,2,7
信義站,2018/12/8,19,0,0,0,6
信義站,2018/12/8,20,1,0,0,5
信義站,2018/12/8,21,1,1,0,8
信義站,2018/12/8,22,0,1,1,4
信義站,2018/12/8,23,0,0,1,1
信義站,2018/12/9,0,0,0,0,0
信義站,2018/12/9,1,0,0,0,0
信義站,2018/12/9,2,0,0,0,2
信義站,2018/12/9,3,0,0,0,0
信義站,2018/12/9,4,0,0,0,2
信義站,2018/12/9,5,0,0,0,2
信義站,2018/12/9,6,0,0,0,3
信義站,2018/12/9,7,2,0,0,2
信義站,2018/12/9,8,3,2,0,1
信義站,2018/12/9,9,0,3,2,1
信義站,2018/12/9,10,0,0,3,1
信義站,2018/12/9,11,0,0,0,0
信義站,2018/12/9,12,3,0,0,0
信義站,2018/12/9,13,5,3,0,1
信義站,2018/12/9,14,2,5,3,0
信義站,2018/12/9,15,1,2,5,1
信義站,2018/12/9,16,3,1,2,2
信義站,2018/12/9,17,5,3,1,0
信義站,2018/12/9,18,3,5,3,0
信義站,2018/12/9,19,4,3,5,0
信義站,2018/12/9,20,4,4,3,1
信義站,2018/12/9,21,2,4,4,1
信義站,2018/12/9,22,2,2,4,0
信義站,2018/12/9,23,0,2,2,0
信義站,2018/12/10,0,0,0,2,0
信義站,2018/12/10,1,0,0,0,0
信義站,2018/12/10,2,0,0,0,0
信義站,2018/12/10,3,0,0,0,0
信義站,2018/12/10,4,0,0,0,0
信義站,2018/12/10,5,0,0,0,0
信義站,2018/12/10,6,0,0,0,0
信義站,2018/12/10,7,0,0,0,2
信義站,2018/12/10,8,0,0,0,3
信義站,2018/12/10,9,0,0,0,0
信義站,2018/12/10,10,0,0,0,0
信義站,2018/12/10,11,1,0,0,0
信義站,2018/12/10,12,2,1,0,3
信義站,2018/12/10,13,1,2,1,5
信義站,2018/12/10,14,0,1,2,2
信義站,2018/12/10,15,2,0,1,1
信義站,2018/12/10,16,3,2,0,3
信義站,2018/12/10,17,5,3,2,5
信義站,2018/12/10,18,4,5,3,3
信義站,2018/12/10,19,0,4,5,4
信義站,2018/12/10,20,4,0,4,4
信義站,2018/12/10,21,4,4,0,2
信義站,2018/12/10,22,2,4,4,2
信義站,2018/12/10,23,3,2,4,0
信義站,2018/12/11,0,1,3,2,0
信義站,2018/12/11,1,1,1,3,0
信義站,2018/12/11,2,1,1,1,0
信義站,2018/12/11,3,0,1,1,0
信義站,2018/12/11,4,2,0,1,0
信義站,2018/12/11,5,2,2,0,0
信義站,2018/12/11,6,4,2,2,0
信義站,2018/12/11,7,2,4,2,0
信義站,2018/12/11,8,10,2,4,0
信義站,2018/12/11,9,9,10,2,0
信義站,2018/12/11,10,5,9,10,0
信義站,2018/12/11,11,2,5,9,1
信義站,2018/12/11,12,3,2,5,2
信義站,2018/12/11,13,3,3,2,1
信義站,2018/12/11,14,4,3,3,0
信義站,2018/12/11,15,6,4,3,2
信義站,2018/12/11,16,9,6,4,3
信義站,2018/12/11,17,6,9,6,5
信義站,2018/12/11,18,6,6,9,4
信義站,2018/12/11,19,6,6,6,0
信義站,2018/12/11,20,10,6,6,4
信義站,2018/12/11,21,10,10,6,4
信義站,2018/12/11,22,9,10,10,2
信義站,2018/12/11,23,6,9,10,3
信義站,2018/12/12,0,3,6,9,1
信義站,2018/12/12,1,2,3,6,1
信義站,2018/12/12,2,4,2,3,1
信義站,2018/12/12,3,5,4,2,0
信義站,2018/12/12,4,8,5,4,2
信義站,2018/12/12,5,10,8,5,2
信義站,2018/12/12,6,10,10,8,4
信義站,2018/12/12,7,6,10,10,2
信義站,2018/12/12,8,13,6,10,10
信義站,2018/12/12,9,10,13,6,9
信義站,2018/12/12,10,10,10,13,5
信義站,2018/12/12,11,8,10,10,2
信義站,2018/12/12,12,10,8,10,3
信義站,2018/12/12,13,16,10,8,3
信義站,2018/12/12,14,22,16,10,4
信義站,2018/12/12,15,24,22,16,6
信義站,2018/12/12,16,29,24,22,9
信義站,2018/12/12,17,26,29,24,6
信義站,2018/12/12,18,28,26,29,6
信義站,2018/12/12,19,28,28,26,6
信義站,2018/12/12,20,35,28,28,10
信義站,2018/12/12,21,25,35,28,10
信義站,2018/12/12,22,32,25,35,9
信義站,2018/12/12,23,27,32,25,6
信義站,2018/12/13,0,27,27,32,3
信義站,2018/12/13,1,24,27,27,2
信義站,2018/12/13,2,27,24,27,4
信義站,2018/12/13,3,19,27,24,5
信義站,2018/12/13,4,17,19,27,8
信義站,2018/12/13,5,12,17,19,10
信義站,2018/12/13,6,15,12,17,10
信義站,2018/12/13,7,14,15,12,6
信義站,2018/12/13,8,10,14,15,13
信義站,2018/12/13,9,7,10,14,10
信義站,2018/12/13,10,12,7,10,10
信義站,2018/12/13,11,15,12,7,8
信義站,2018/12/13,12,16,15,12,10
信義站,2018/12/13,13,18,16,15,16
信義站,2018/12/13,14,7,18,16,22
信義站,2018/12/13,15,20,7,18,24
信義站,2018/12/13,16,14,20,7,29
信義站,2018/12/13,17,10,14,20,26
信義站,2018/12/13,18,9,10,14,28
信義站,2018/12/13,19,7,9,10,28
信義站,2018/12/13,20,8,7,9,35
信義站,2018/12/13,21,8,8,7,25
信義站,2018/12/13,22,5,8,8,32
信義站,2018/12/13,23,5,5,8,27
信義站,2018/12/14,0,4,5,5,27
信義站,2018/12/14,1,0,4,5,24
信義站,2018/12/14,2,3,0,4,27
信義站,2018/12/14,3,5,3,0,19
信義站,2018/12/14,4,15,5,3,17
信義站,2018/12/14,5,3,15,5,12
信義站,2018/12/14,6,5,3,15,15
信義站,2018/12/14,7,7,5,3,14
信義站,2018/12/14,8,10,7,5,10
信義站,2018/12/14,9,11,10,7,7
信義站,2018/12/14,10,8,11,10,12
信義站,2018/12/14,11,4,8,11,15
信義站,2018/12/14,12,10,4,8,16
信義站,2018/12/14,13,9,10,4,18
信義站,2018/12/14,14,6,9,10,7
信義站,2018/12/14,15,9,6,9,20
信義站,2018/12/14,16,10,9,6,14
信義站,2018/12/14,17,16,10,9,10
信義站,2018/12/14,18,5,16,10,9
信義站,2018/12/14,19,7,5,16,7
信義站,2018/12/14,20,6,7,5,8
信義站,2018/12/14,21,16,6,7,8
信義站,2018/12/14,22,15,16,6,5
信義站,2018/12/14,23,11,15,16,5
信義站,2018/12/15,0,6,11,15,4
信義站,2018/12/15,1,9,6,11,0
信義站,2018/12/15,2,15,9,6,3
信義站,2018/12/15,3,11,15,9,5
信義站,2018/12/15,4,12,11,15,15
信義站,2018/12/15,5,11,12,11,3
信義站,2018/12/15,6,6,11,12,5
信義站,2018/12/15,7,4,6,11,7
信義站,2018/12/15,8,5,4,6,10
信義站,2018/12/15,9,8,5,4,11
信義站,2018/12/15,10,7,8,5,8
信義站,2018/12/15,11,4,7,8,4
信義站,2018/12/15,12,5,4,7,10
信義站,2018/12/15,13,7,5,4,9
信義站,2018/12/15,14,6,7,5,6
信義站,2018/12/15,15,6,6,7,9
信義站,2018/12/15,16,8,6,6,10
信義站,2018/12/15,17,6,8,6,16
信義站,2018/12/15,18,8,6,8,5
信義站,2018/12/15,19,7,8,6,7
信義站,2018/12/15,20,6,7,8,6
信義站,2018/12/15,21,8,6,7,16
信義站,2018/12/15,22,11,8,6,15
信義站,2018/12/15,23,6,11,8,11
信義站,2018/12/16,0,3,6,11,6
信義站,2018/12/16,1,2,3,6,9
信義站,2018/12/16,2,2,2,3,15
信義站,2018/12/16,3,5,2,2,11
信義站,2018/12/16,4,8,5,2,12
信義站,2018/12/16,5,5,8,5,11
信義站,2018/12/16,6,6,5,8,6
信義站,2018/12/16,7,8,6,5,4
信義站,2018/12/16,8,7,8,6,5
信義站,2018/12/16,9,12,7,8,8
信義站,2018/12/16,10,28,12,7,7
信義站,2018/12/16,11,16,28,12,4
信義站,2018/12/16,12,24,16,28,5
信義站,2018/12/16,13,17,24,16,7
信義站,2018/12/16,14,22,17,24,6
信義站,2018/12/16,15,18,22,17,6
信義站,2018/12/16,16,20,18,22,8
信義站,2018/12/16,17,12,20,18,6
信義站,2018/12/16,18,14,12,20,8
信義站,2018/12/16,19,12,14,12,7
信義站,2018/12/16,20,11,12,14,6
信義站,2018/12/16,21,14,11,12,8
信義站,2018/12/16,22,11,14,11,11
信義站,2018/12/16,23,11,11,14,6
信義站,2018/12/17,0,7,11,11,3
信義站,2018/12/17,1,7,7,11,2
信義站,2018/12/17,2,9,7,7,2
信義站,2018/12/17,3,10,9,7,5
信義站,2018/12/17,4,16,10,9,8
信義站,2018/12/17,5,22,16,10,5
信義站,2018/12/17,6,27,22,16,6
信義站,2018/12/17,7,23,27,22,8
信義站,2018/12/17,8,21,23,27,7
信義站,2018/12/17,9,24,21,23,12
信義站,2018/12/17,10,23,24,21,28
信義站,2018/12/17,11,26,23,24,16
信義站,2018/12/17,12,32,26,23,24
信義站,2018/12/17,13,28,32,26,17
信義站,2018/12/17,14,27,28,32,22
信義站,2018/12/17,15,21,27,28,18
信義站,2018/12/17,16,17,21,27,20
信義站,2018/12/17,17,23,17,21,12
信義站,2018/12/17,18,22,23,17,14
信義站,2018/12/17,19,27,22,23,12
信義站,2018/12/17,20,22,27,22,11
信義站,2018/12/17,21,24,22,27,14
信義站,2018/12/17,22,22,24,22,11
信義站,2018/12/17,23,25,22,24,11
信義站,2018/12/18,0,18,25,22,7
信義站,2018/12/18,1,19,18,25,7
信義站,2018/12/18,2,24,19,18,9
信義站,2018/12/18,3,25,24,19,10
信義站,2018/12/18,4,22,25,24,16
信義站,2018/12/18,5,23,22,25,22
信義站,2018/12/18,6,23,23,22,27
信義站,2018/12/18,7,21,23,23,23
信義站,2018/12/18,8,19,21,23,21
信義站,2018/12/18,9,22,19,21,24
信義站,2018/12/18,10,16,22,19,23
信義站,2018/12/18,11,13,16,22,26
信義站,2018/12/18,12,14,13,16,32
信義站,2018/12/18,13,12,14,13,28
信義站,2018/12/18,14,12,12,14,27
信義站,2018/12/18,15,17,12,12,21
信義站,2018/12/18,16,18,17,12,17
信義站,2018/12/18,17,15,18,17,23
信義站,2018/12/18,18,16,15,18,22
信義站,2018/12/18,19,14,16,15,27
信義站,2018/12/18,20,17,14,16,22
信義站,2018/12/18,21,13,17,14,24
信義站,2018/12/18,22,18,13,17,22
信義站,2018/12/18,23,16,18,13,25
信義站,2018/12/19,0,8,16,18,18
信義站,2018/12/19,1,13,8,16,19
信義站,2018/12/19,2,12,13,8,24
信義站,2018/12/19,3,15,12,13,25
信義站,2018/12/19,4,11,15,12,22
信義站,2018/12/19,5,14,11,15,23
信義站,2018/12/19,6,17,14,11,23
信義站,2018/12/19,7,16,17,14,21
信義站,2018/12/19,8,18,16,17,19
信義站,2018/12/19,9,13,18,16,22
信義站,2018/12/19,10,8,13,18,16
信義站,2018/12/19,11,9,8,13,13
信義站,2018/12/19,12,8,9,8,14
信義站,2018/12/19,13,9,8,9,12
信義站,2018/12/19,14,11,9,8,12
信義站,2018/12/19,15,13,11,9,17
信義站,2018/12/19,16,14,13,11,18
信義站,2018/12/19,17,14,14,13,15
信義站,2018/12/19,18,14,14,14,16
信義站,2018/12/19,19,13,14,14,14
信義站,2018/12/19,20,14,13,14,17
信義站,2018/12/19,21,15,14,13,13
信義站,2018/12/19,22,17,15,14,18
信義站,2018/12/19,23,17,17,15,16
信義站,2018/12/20,0,12,17,17,8
信義站,2018/12/20,1,18,12,17,13
信義站,2018/12/20,2,11,18,12,12
信義站,2018/12/20,3,11,11,18,15
信義站,2018/12/20,4,13,11,11,11
信義站,2018/12/20,5,13,13,11,14
信義站,2018/12/20,6,13,13,13,17
信義站,2018/12/20,7,16,13,13,16
信義站,2018/12/20,8,17,16,13,18
信義站,2018/12/20,9,25,17,16,13
信義站,2018/12/20,10,18,25,17,8
信義站,2018/12/20,11,16,18,25,9
信義站,2018/12/20,12,16,16,18,8
信義站,2018/12/20,13,9,16,16,9
信義站,2018/12/20,14,17,9,16,11
信義站,2018/12/20,15,15,17,9,13
信義站,2018/12/20,16,22,15,17,14
信義站,2018/12/20,17,21,22,15,14
信義站,2018/12/20,18,25,21,22,14
信義站,2018/12/20,19,27,25,21,13
信義站,2018/12/20,20,32,27,25,14
信義站,2018/12/20,21,27,32,27,15
信義站,2018/12/20,22,20,27,32,17
信義站,2018/12/20,23,25,20,27,17
信義站,2018/12/21,0,19,25,20,12
信義站,2018/12/21,1,20,19,25,18
信義站,2018/12/21,2,20,20,19,11
信義站,2018/12/21,3,18,20,20,11
信義站,2018/12/21,4,19,18,20,13
信義站,2018/12/21,5,15,19,18,13
信義站,2018/12/21,6,22,15,19,13
信義站,2018/12/21,7,20,22,15,16
信義站,2018/12/21,8,29,20,22,17
信義站,2018/12/21,9,19,29,20,25
信義站,2018/12/21,10,18,19,29,18
信義站,2018/12/21,12,17,18,19,16
信義站,2018/12/21,13,17,17,18,16
信義站,2018/12/21,14,19,17,17,9
信義站,2018/12/21,15,15,19,17,17
信義站,2018/12/21,16,21,15,19,15
信義站,2018/12/21,17,14,21,15,22
信義站,2018/12/21,18,18,14,21,21
信義站,2018/12/21,19,13,18,14,25
信義站,2018/12/21,20,9,13,18,27
信義站,2018/12/21,21,12,9,13,32
信義站,2018/12/21,22,9,12,9,27
信義站,2018/12/21,23,7,9,12,20
信義站,2018/12/22,0,10,7,9,25
信義站,2018/12/22,1,15,10,7,19
信義站,2018/12/22,2,9,15,10,20
信義站,2018/12/22,3,8,9,15,20
信義站,2018/12/22,4,8,8,9,18
信義站,2018/12/22,5,12,8,8,19
信義站,2018/12/22,6,11,12,8,15
信義站,2018/12/22,7,16,11,12,22
信義站,2018/12/22,8,18,16,11,20
信義站,2018/12/22,9,26,18,16,29
信義站,2018/12/22,10,26,26,18,19
信義站,2018/12/22,11,37,26,26,18
信義站,2018/12/22,12,34,37,26,17
信義站,2018/12/22,13,47,34,37,17
信義站,2018/12/22,14,41,47,34,19
信義站,2018/12/22,15,27,41,47,15
信義站,2018/12/22,16,36,27,41,21
信義站,2018/12/22,17,35,36,27,14
信義站,2018/12/22,18,31,35,36,18
信義站,2018/12/22,19,35,31,35,13
信義站,2018/12/22,20,28,35,31,9
信義站,2018/12/22,22,25,28,35,12
信義站,2018/12/22,23,19,25,28,9
信義站,2018/12/23,0,18,19,25,7
信義站,2018/12/23,1,10,18,19,10
信義站,2018/12/23,2,11,10,18,15
信義站,2018/12/23,3,9,11,10,9
信義站,2018/12/23,4,11,9,11,8
信義站,2018/12/23,5,11,11,9,8
信義站,2018/12/23,6,11,11,11,12
信義站,2018/12/23,7,16,11,11,11
信義站,2018/12/23,8,13,16,11,16
信義站,2018/12/23,9,9,13,16,18
信義站,2018/12/23,10,8,9,13,26
信義站,2018/12/23,11,12,8,9,26
信義站,2018/12/23,12,6,12,8,37
信義站,2018/12/23,13,3,6,12,34
信義站,2018/12/23,14,4,3,6,47
信義站,2018/12/23,15,2,4,3,41
信義站,2018/12/23,16,5,2,4,27
信義站,2018/12/23,17,8,5,2,36
信義站,2018/12/23,18,5,8,5,35
信義站,2018/12/23,19,1,5,8,31
信義站,2018/12/23,20,0,1,5,35
信義站,2018/12/23,21,2,0,1,28
信義站,2018/12/23,22,5,2,0,25
信義站,2018/12/23,23,5,5,2,19
信義站,2018/12/24,0,5,5,5,18
信義站,2018/12/24,1,4,5,5,10
信義站,2018/12/24,2,2,4,5,11
信義站,2018/12/24,3,1,2,4,9
信義站,2018/12/24,4,4,1,2,11
信義站,2018/12/24,5,8,4,1,11
信義站,2018/12/24,6,9,8,4,11
信義站,2018/12/24,7,6,9,8,16
信義站,2018/12/24,8,6,6,9,13
信義站,2018/12/24,9,4,6,6,9
信義站,2018/12/24,10,4,4,6,8
信義站,2018/12/24,11,4,4,4,12
信義站,2018/12/24,12,5,4,4,6
信義站,2018/12/24,13,6,5,4,3
信義站,2018/12/24,14,4,6,5,4
信義站,2018/12/24,15,8,4,6,2
信義站,2018/12/24,16,8,8,4,5
信義站,2018/12/24,17,13,8,8,8
信義站,2018/12/24,18,10,13,8,5
信義站,2018/12/24,19,9,10,13,1
信義站,2018/12/24,20,7,9,10,0
信義站,2018/12/24,21,9,7,9,2
信義站,2018/12/24,22,8,9,7,5
信義站,2018/12/24,23,10,8,9,5
信義站,2018/12/25,0,6,10,8,5
信義站,2018/12/25,1,8,6,10,4
信義站,2018/12/25,2,8,8,6,2
信義站,2018/12/25,3,5,8,8,1
信義站,2018/12/25,4,5,5,8,4
信義站,2018/12/25,5,2,5,5,8
信義站,2018/12/25,6,2,2,5,9
信義站,2018/12/25,7,3,2,2,6
信義站,2018/12/25,8,13,3,2,6
信義站,2018/12/25,9,9,13,3,4
信義站,2018/12/25,10,6,9,13,4
信義站,2018/12/25,11,7,6,9,4
信義站,2018/12/25,12,4,7,6,5
信義站,2018/12/25,13,4,4,7,6
信義站,2018/12/25,14,6,4,4,4
信義站,2018/12/25,15,8,6,4,8
信義站,2018/12/25,16,9,8,6,8
信義站,2018/12/25,17,7,9,8,13
信義站,2018/12/25,18,4,7,9,10
信義站,2018/12/25,19,6,4,7,9
信義站,2018/12/25,20,16,6,4,7
信義站,2018/12/25,21,9,16,6,9
信義站,2018/12/25,22,9,9,16,8
信義站,2018/12/25,23,10,9,9,10
信義站,2018/12/26,0,7,10,9,6
信義站,2018/12/26,1,11,7,10,8
信義站,2018/12/26,2,8,11,7,8
信義站,2018/12/26,3,3,8,11,5
信義站,2018/12/26,4,2,3,8,5
信義站,2018/12/26,5,5,2,3,2
信義站,2018/12/26,6,7,5,2,2
信義站,2018/12/26,7,9,7,5,3
信義站,2018/12/26,8,8,9,7,13
信義站,2018/12/26,9,14,8,9,9
信義站,2018/12/26,10,15,14,8,6
信義站,2018/12/26,11,22,15,14,7
信義站,2018/12/26,12,18,22,15,4
信義站,2018/12/26,13,18,18,22,4
信義站,2018/12/26,14,1,18,18,6
信義站,2018/12/26,15,2,1,18,8
信義站,2018/12/26,16,2,2,1,9
信義站,2018/12/26,17,4,2,2,7
信義站,2018/12/26,18,4,4,2,4
信義站,2018/12/26,19,2,4,4,6
信義站,2018/12/26,20,3,2,4,16
信義站,2018/12/26,21,4,3,2,9
信義站,2018/12/26,22,3,4,3,9
信義站,2018/12/26,23,8,3,4,10
信義站,2018/12/27,0,4,8,3,7
信義站,2018/12/27,1,1,4,8,11
信義站,2018/12/27,2,6,1,4,8
信義站,2018/12/27,3,9,6,1,3
信義站,2018/12/27,4,6,9,6,2
信義站,2018/12/27,5,7,6,9,5
信義站,2018/12/27,6,9,7,6,7
信義站,2018/12/27,7,8,9,7,9
信義站,2018/12/27,8,6,8,9,8
信義站,2018/12/27,9,7,6,8,14
信義站,2018/12/27,10,9,7,6,15
信義站,2018/12/27,11,14,9,7,22
信義站,2018/12/27,12,8,14,9,18
信義站,2018/12/27,13,5,8,14,18
信義站,2018/12/27,14,7,5,8,1
信義站,2018/12/27,15,9,7,5,2
信義站,2018/12/27,16,6,9,7,2
信義站,2018/12/27,17,4,6,9,4
信義站,2018/12/27,18,4,4,6,4
信義站,2018/12/27,19,9,4,4,2
信義站,2018/12/27,20,11,9,4,3
信義站,2018/12/27,21,10,11,9,4
信義站,2018/12/27,22,7,10,11,3
信義站,2018/12/27,23,9,7,10,8
信義站,2018/12/28,0,5,9,7,4
信義站,2018/12/28,1,3,5,9,1
信義站,2018/12/28,2,5,3,5,6
信義站,2018/12/28,3,10,5,3,9
信義站,2018/12/28,4,6,10,5,6
信義站,2018/12/28,5,10,6,10,7
信義站,2018/12/28,6,8,10,6,9
信義站,2018/12/28,7,7,8,10,8
